frame,read_decode_ms,resize_ms,bgr2rgb_ms,total_phase_ms
102,4.656000001356006,0.0,1.4316000007092953,6.090700000524521
103,23.22870000079274,0.0,1.4967999998480082,24.73090000078082
104,5.008200000971556,0.0,1.2165999989956617,6.228500001132488
105,14.206499999389052,0.0,1.3323999997228384,15.543200001120567
106,4.722599998116493,0.0,1.3363999985158443,6.062000000849366
107,25.02060000039637,0.0,1.5776999983936548,26.603199999779463
108,5.362700002267957,0.0,1.4307000003755093,6.796800000593066
109,8.216199999675155,0.0,1.4196000006049871,9.640699999406934
110,4.809799998998642,0.0,1.2711000014096498,6.083299998193979
111,9.602599998936057,0.0,1.433900000527501,11.040599999949336
112,8.189099999144673,0.0,1.535699998959899,9.729899998754263
113,5.231200000271201,0.0,1.4232000019401312,6.65679999999702
114,30.98949999921024,0.0,1.5050000008195639,32.49919999949634
115,5.362199999392033,0.0,1.4383000005036592,6.803100001066923
116,8.917999999597669,0.0,1.7080000005662441,10.636900000274181
117,5.670399999246001,0.0,1.775500001385808,7.450600000098348
118,18.46190000139177,0.0,1.6266999989748,20.094700001180172
119,5.882200000807643,0.0,1.4207000005990267,7.307100001722574
120,10.034399999305606,0.0,1.4583999998867512,11.498199999332428
121,5.228600000962615,0.0,1.4428000003099442,6.674899999052286
122,19.426399998366833,0.0,1.4979999996721745,20.93099999986589
123,4.926199998706579,0.0,1.5104999989271164,6.440600000321865
124,8.441199999302626,0.0,1.5624000001698732,10.009800000116229
125,4.665899999439716,0.0,1.3702999986708164,6.0391000006347895
126,9.388199999928474,0.0,1.6297999992966652,11.023700000718236
127,7.761100001633167,0.0,1.5327999982982874,9.299800001084805
128,8.098699999973178,0.0,1.4980999995023012,9.601900001987815
129,43.549899999052286,0.0,1.5001999996602535,45.05450000055134
130,4.386700000613928,0.0,1.6029000002890825,5.993400000035763
131,8.161599999293685,0.0,1.5022999998182058,9.669399999082088
132,4.658600002527237,0.0,1.3303999993950129,5.991400001570582
133,12.445000000298023,0.0,1.5131000000983477,13.96279999986291
134,4.300500001758337,0.0,1.3599999994039536,5.663600001484156
135,9.28830000013113,0.0,1.3750999979674816,10.668700000271201
136,4.2592000011354685,0.0,1.3600000012665987,5.622399998828769
137,18.687199998646975,0.0,1.4401000011712313,20.131900001317263
138,4.325999999418855,0.0,1.400399999693036,5.730000000447035
139,7.85080000013113,0.0,1.3997999988496304,9.255500001832843
140,4.250799998641014,0.0,1.2684000004082918,5.5233999993652105
141,12.978600000962615,0.0,1.3961999993771315,14.379200000315905
142,4.366800000891089,0.0,1.2355000022798777,5.605299999937415
143,8.407700002193451,0.0,1.3764999974519014,9.789400001987815
144,8.268100000917912,0.0,1.3118999991565943,9.584799999371171
145,20.731399999931455,0.0,1.389800000935793,22.125000001862645
146,5.207100000232458,0.0,1.27280000038445,6.483500000089407
147,10.040100000798702,0.0,1.2664000019431114,11.311500001698732
148,4.641000002622604,0.0,1.2520000003278255,5.89580000191927
149,14.50029999949038,0.0,1.3062000013887882,15.811199998483062
150,4.398599999025464,0.0,1.3246999997645617,5.725999999791384
151,9.938799999654293,0.0,1.415200000628829,11.359100000932813
152,30.752100000157952,0.0,1.4424999989569187,32.19950000010431
153,66.09009999968112,0.0,1.4440000019967556,67.53889999911189
154,5.140600001439452,0.0,1.2820999994874,6.425300000235438
155,8.03690000064671,0.0,1.3309000004082918,9.372300000861287
156,4.5476000010967255,0.0,1.2972999997437,5.848400000482798
157,12.935499999672174,0.0,1.3270999994128942,14.266999999061227
158,4.375500001013279,0.0,1.2610999997705221,5.639700001105666
159,9.185399999842048,0.0,1.305299999192357,10.495100000873208
160,4.4510000012815,0.0,1.2350999992340803,5.6887000016868114
161,20.459100000560284,0.0,1.5822000000625849,22.046299999579787
162,4.848599998280406,0.0,1.3144000004976988,6.166199998930097
163,9.806500000879169,0.0,1.425899999216199,11.236400000751019
164,4.639399999752641,0.0,1.31700000166893,5.958799999207258
165,9.532600000500679,0.0,1.2580999992787838,10.795299999415874
166,8.430500000715256,0.0,1.4580000005662441,9.893300000578165
167,4.376499999314547,0.0,1.2504999991506338,5.630499999970198
168,31.92820000089705,0.0,1.4172999989241362,33.35180000029504
169,4.632699999958277,0.0,1.2340999990701675,5.869799999520183
170,8.56559999845922,0.0,1.3903000000864267,9.960199998691678
171,4.2809999994933605,0.0,1.2502999994903803,5.534199999645352
172,13.63010000064969,0.0,1.3783999998122454,15.013700000941753
173,4.321600001305342,0.0,1.2035000007599592,5.527900001034141
174,10.324400000274181,0.0,1.3828000016510487,11.712400000542402
175,4.676799999549985,0.0,1.2546999994665384,5.933900000527501
176,21.23200000077486,0.0,1.4431999996304512,22.68080000206828
177,4.770500000566244,0.0,1.2614000011235476,6.035000000149012
178,8.06900000013411,0.0,1.3469999991357327,9.42149999924004
179,4.631199998781085,0.0,1.2275000009685755,5.861299999058247
180,8.85080000013113,0.0,1.395499998703599,10.251299999654293
181,7.509800000116229,0.0,1.3155000004917383,8.829600000753999
182,7.185399999842048,0.0,1.405799999833107,8.595599999651313
183,69.76979999989271,0.0,1.4560000002384186,71.23029999993742
184,4.927099999040365,0.0,1.2921999990940094,6.2212000004947186
185,8.37919999845326,0.0,1.4683999996632338,9.852999998256564
186,4.778000000864267,0.0,1.4660000000149012,6.247099999338388
187,13.844500001519918,0.0,1.4889000002294779,15.337700001895428
188,4.809500001370907,0.0,1.4135999996215105,6.2251999992877245
189,9.805299999192357,0.0,1.515999998897314,11.326199999079108
190,4.874199999496341,0.0,1.3412000015377998,6.217999998480082
191,20.38649999909103,0.0,1.5482999999076128,21.940300000831485
192,5.1398999989032745,0.0,1.4715999979525805,6.616200000047684
193,9.205099999904633,0.0,1.508899999782443,10.718399999663234
194,4.968799998983741,0.0,1.4865000005811453,6.45890000090003
195,10.135999999940395,0.0,1.4947999976575375,11.63509999960661
196,8.856699999421835,0.0,1.4843000005930662,10.346699997782707
197,5.057600000873208,0.0,1.4457999989390373,6.506100000813603
198,37.52259999886155,0.0,1.7313999999314547,39.25989999808371
199,5.7697999980300665,0.0,1.585599998012185,7.359599998220801
200,9.574399998411536,0.0,1.44679999910295,11.027099998667836
201,5.821600001305342,0.0,1.4905000012367964,7.314999999478459
202,17.142899999395013,0.0,1.4198000002652407,18.56749999895692
203,5.147199999541044,0.0,1.4029999990016222,6.554100001230836
204,10.726599998772144,0.0,1.604000000283122,12.336300000548363
205,4.713899999856949,0.0,1.4473999999463558,6.165200000628829
206,20.730699999257922,0.0,1.4572999998927116,22.19429999962449
207,4.677799999713898,0.0,1.464299999177456,6.145200001075864
208,9.24519999884069,0.0,1.3919999990612268,10.642400000244379
209,5.0244000013917685,0.0,1.313900001347065,6.341300001367927
210,10.094300001859665,0.0,1.4166000001132488,11.515900002792478
211,8.306900000199676,0.0,1.433899998664856,9.744999999180436
212,8.628999998793006,0.0,1.6633000019937754,10.29810000024736
213,66.85140000097454,0.0,1.4716000016778708,68.3279000017792
214,4.703299997374415,0.0,1.3107000011950731,6.017099998891354
215,9.024800000712276,0.0,1.4028999991714954,10.432000000029802
216,12.049099998548627,0.0,1.3145999982953072,13.368199998512864
217,12.763100000098348,0.0,1.3944000005722046,14.162599999457598
218,4.216999998316169,0.0,1.3664999976754189,5.587199999019504
219,9.259800001978874,0.0,1.319199999794364,10.583499999716878
220,4.318800000473857,0.0,1.2536999993026257,5.575600000098348
221,18.61790000088513,0.0,1.3337000012397766,19.95670000091195
222,4.587199999019504,0.0,4.225600000470877,8.815999997779727
223,10.050100000575185,0.0,1.3372000008821487,11.392299998551607
224,4.768500000238419,0.0,1.3600999992340803,6.131699999794364
225,9.30260000191629,0.0,1.3072999995201826,10.614100001752377
226,8.128499999642372,0.0,1.3091000001877546,9.44200000166893
227,4.361700002104044,0.0,1.3042999990284443,5.668500000610948
228,28.635300001129508,0.0,1.3387000020593405,29.978900000452995
229,4.465300001204014,0.0,1.403599999845028,5.872199999168515
230,8.457400001585484,0.0,1.3203000016510487,9.78289999999106
231,4.379900000989437,0.0,1.3209999985992908,5.70409999974072
232,14.312599999830127,0.0,1.4400999993085861,15.757699998095632
233,4.6639999989420176,0.0,1.2778000012040138,5.946199998259544
234,10.068900002166629,0.0,1.371399998664856,11.445700000971556
235,4.309399999678135,0.0,1.2296000011265278,5.542799999937415
236,21.69979999959469,0.0,1.3971999995410442,23.103199999779463
237,4.293500000610948,0.0,1.3550999984145164,5.652899999171495
238,8.400000000372529,0.0,1.41160000115633,9.816199999302626
239,4.92339999973774,0.0,1.3202999997884035,6.2479999996721745
240,9.53239999897778,0.0,1.3495999984443188,10.887299999594688
241,7.884700000286102,0.0,1.4168999996036291,9.307300001382828
242,7.843999998643994,0.0,1.3440000005066395,9.192800000309944
243,78.11270000040531,0.0,1.3379000015556812,79.45649999938905
244,4.688100000843406,0.0,1.4199000000953674,6.110799999907613
245,7.6400000005960464,0.0,1.3841000013053417,9.028699999675155
246,4.2300999984145164,0.0,1.2734000012278557,5.505599997937679
247,12.861500000581145,0.0,1.394200000911951,14.259999999776483
248,4.270400000736117,0.0,1.2158000003546476,5.4885999988764524
249,11.874200001358986,0.0,1.3982999976724386,13.277499999850988
250,4.310300000011921,0.0,1.2314999997615814,5.544600000604987
251,28.174100000411272,0.0,1.3769000004976988,29.555800000205636
252,4.472899999469519,0.0,1.2605000007897615,5.7364000007510185
253,7.841999998316169,0.0,1.5647999998182058,9.413199998438358
254,4.279099998995662,0.0,1.391499999910593,5.674300000071526
255,9.960099998861551,0.0,1.3440000005066395,11.308599999174476
256,7.755799999460578,0.0,1.551799999549985,9.312900001183152
257,4.879499999806285,0.0,1.2619000002741814,6.144400000572205
258,37.16840000078082,0.0,1.3775999993085861,38.55130000039935
259,4.464300001040101,0.0,1.5131000000983477,5.980200000107288
260,10.175900001078844,0.0,1.5138000007718801,11.694800002500415
261,4.773699998855591,0.0,1.2359999995678663,6.013299999758601
262,12.731899999082088,0.0,1.6199999991804361,14.357499999925494
263,6.193800000473857,0.0,1.33699999935925,7.534000001847744
264,11.027200000360608,0.0,1.4934999998658895,12.534600000828505
265,5.360800001770258,0.0,1.3337000012397766,6.6976000014692545
266,19.05180000141263,0.0,1.481300000101328,20.538399999961257
267,4.898999998345971,0.0,1.3311000000685453,6.232899999246001
268,8.897899998351932,0.0,1.4707999993115664,10.373799998313189
269,5.267500000074506,0.0,1.3408000022172928,6.611800000071526
270,9.677799999713898,0.0,1.4264000002294779,11.1097999997437
271,8.35249999910593,0.0,1.4395999982953072,9.796799998730421
272,7.901799999177456,0.0,1.4446000009775162,9.350599998608232
273,53.58219999819994,0.0,1.6206000000238419,55.20879999734461
274,4.983899999409914,0.0,1.4327000007033348,6.419699998572469
275,9.123500000685453,0.0,1.8829999975860119,11.011500000953674
276,6.240199999883771,0.0,1.3865000009536743,7.6300999987870455
277,13.918699998408556,0.0,1.494200000539422,15.418199999257922
278,5.074500000104308,0.0,1.8031999990344048,6.880899999290705
279,13.104299999773502,0.0,1.6840000003576279,14.796900000423193
280,6.621999999508262,0.0,1.4912000000476837,8.118599997833371
281,33.478900000452995,0.0,1.7845999989658594,35.27500000037253
282,8.213500000536442,0.0,1.684799998998642,9.9054000005126
283,14.233000000938773,0.0,1.5995000004768372,15.838300000876188
284,8.55519999936223,0.0,1.7982000019401312,10.360400000587106
285,14.490099998190999,0.0,1.5131999999284744,16.00989999808371
286,11.260900001972914,0.0,1.5003000013530254,12.766800001263618
287,6.384000001475215,0.0,1.5050999987870455,7.894299998879433
288,32.313100000843406,0.0,1.5873999986797571,33.90719999931753
289,5.2853999976068735,0.0,1.684399999678135,6.973899997770786
290,9.809799998998642,0.0,1.4970999993383884,11.312300000339746
291,5.5943999998271465,0.0,1.407999999821186,7.0065000001341105
292,14.587400000542402,0.0,1.5151000022888184,16.109100000932813
293,4.513100000098348,0.0,1.2666999995708466,5.783099999651313
294,10.612999999895692,0.0,1.3810999989509583,11.998800000175834
295,4.5690000001341105,0.0,1.3644000012427568,5.9367999993264675
296,23.674399999901652,0.0,1.5172000005841255,25.19700000062585
297,6.222099998965859,0.0,1.3269999995827675,7.552600000053644
298,9.09990000165999,0.0,1.3595999982208014,10.465500002726912
299,4.612100001424551,0.0,1.2737999986857176,5.888900000602007
300,9.755499999970198,0.0,1.3114000018686056,11.072799999266863
301,14.805600000545382,0.0,1.6231000013649464,16.432600000873208
302,17.01810000091791,0.0,1.254899999126792,18.2787000015378
303,9.785799998790026,0.0,1.5918000005185604,11.383600000292063
304,35.416699999943376,0.0,1.469200000166893,36.892100000754
305,61.78940000012517,0.0,1.4965000003576279,63.290899999439716
306,5.659500000998378,0.0,1.2725999988615513,6.935399999842048
307,8.408600000664592,0.0,1.302699999883771,9.716299999505281
308,4.2520000003278255,0.0,1.2665999997407198,5.5215999986976385
309,13.586799999698997,0.0,1.4010000005364418,14.992599999532104
310,4.463199999183416,0.0,1.287100000306964,5.753000000491738
311,7.999499998986721,0.0,1.3725999984890223,9.376499999314547
312,5.260499998927116,0.0,1.2198999989777803,6.483999999240041
313,18.117700001224875,0.0,1.459000000730157,19.581399999558926
314,5.252699999138713,0.0,1.4083999991416931,6.665599999949336
315,9.626000002026558,0.0,1.374099999666214,11.004100002348423
316,4.329199999570847,0.0,1.2416999991983175,5.573599999770522
317,8.043200001120567,0.0,1.3627999983727932,9.411000000312924
318,11.245300000533462,0.0,1.3295999988913536,12.580300001427531
319,4.491599999368191,0.0,1.3990000020712614,5.893799999728799
320,24.330399999395013,0.0,1.3273999989032745,25.66249999962747
321,4.58219999819994,0.0,1.3421000000089407,5.928399998694658
322,8.150399999693036,0.0,1.3298000022768974,9.48560000024736
323,4.534499999135733,0.0,1.217000002041459,5.754399998113513
324,15.471499999985099,0.0,1.4196000006049871,16.89610000140965
325,4.4847999997437,0.0,1.2939999997615814,5.782599998638034
326,8.562699999660254,0.0,1.3949000015854836,9.96229999884963
327,4.527199998497963,0.0,1.2658000010997057,5.795499999076128
328,17.99690000154078,0.0,1.3393999990075827,19.340900000184774
329,4.6570999994874,0.0,1.3370000012218952,5.997500000521541
330,9.362900000065565,0.0,1.3403999991714954,10.707299999892712
331,4.605000000447035,0.0,1.4538000002503395,6.061999998986721
332,8.370900001376867,0.0,1.3821000009775162,9.757000003010035
333,9.628800000995398,0.0,1.3949000015854836,11.02760000154376
334,8.62559999898076,0.0,1.3047000002115965,9.935499999672174
335,63.35200000181794,0.0,1.2914000004529953,64.65379999950528
336,4.727399999275804,0.0,1.19819999858737,5.9282999988645315
337,8.251500001177192,0.0,1.3904999997466803,9.645700000226498
338,5.426600001752377,0.0,1.3001000005751848,6.730600001290441
339,15.138000002130866,0.0,1.351299999281764,16.495400002226233
340,4.600899999961257,0.0,1.4672999996691942,6.071100000292063
341,8.546099999919534,0.0,1.2850999981164932,9.83500000089407
342,4.555400000885129,0.0,1.2998000010848045,5.857300000265241
343,19.871000001206994,0.0,1.4145000018179417,21.289899999275804
344,4.849099999293685,0.0,1.3354000002145767,6.1885999999940395
345,9.507499998435378,0.0,1.324599999934435,10.836500000208616
346,4.407899999991059,0.0,1.2825000006705523,5.693000001832843
347,8.56840000115335,0.0,1.5544999986886978,10.127700001001358
348,10.170099997892976,0.0,1.4668000005185604,11.641599997878075
349,5.144399998709559,0.0,1.4408999979496002,6.588599998503923
350,31.251800000667572,0.0,1.6297999992966652,32.88649999909103
351,7.471400000154972,0.0,1.4223000016063452,8.898800000548363
352,10.713899999856949,0.0,1.5574999991804361,12.276100000366569
353,5.471400000154972,0.0,1.4484000001102686,6.923299999907613
354,15.901800001040101,0.0,1.6788000017404556,17.585999999195337
355,4.97690000012517,0.0,1.459799999371171,6.43949999846518
356,8.74469999782741,0.0,1.5453000012785196,10.295599998906255
357,5.01549999974668,0.0,1.4683999996632338,6.487499998882413
358,18.543600000441074,0.0,1.5602999981492758,20.109399998560548
359,5.088400000706315,0.0,1.4100999999791384,6.502300001680851
360,10.131099998950958,0.0,1.4331999998539686,11.569799998775125
361,5.50620000064373,0.0,1.3650000002235174,6.892100000753999
362,8.931800000369549,0.0,1.425900001078844,10.362500000745058
363,9.085500000044703,0.0,1.3754999991506338,10.466600000858307
364,8.017500000074506,0.0,1.4699000008404255,9.492800001055002
365,51.98259999975562,0.0,1.6570999994874,53.64519999921322
366,4.341199999675155,0.0,1.3004999998956919,5.644200000911951
367,8.354100000113249,0.0,1.516600001603365,9.875199999660254
368,4.270600000396371,0.0,1.6250000018626451,5.898499999195337
369,14.927500000223517,0.0,1.3829000014811754,16.315200001001358
370,4.6570999994874,0.0,1.3935000002384186,6.0528999995440245
371,8.532999999821186,0.0,1.3449000008404255,9.882399998605251
372,4.832099998369813,0.0,1.1984999999403954,6.032899999991059
373,19.36039999872446,0.0,1.4597000014036894,20.82459999807179
374,5.327100001275539,0.0,1.347000002861023,6.677400000393391
375,11.018199998885393,0.0,1.3956999983638525,12.419599998742342
376,5.804400000721216,0.0,1.2971999980509281,7.104799998924136
377,8.783500000834465,0.0,1.3823000006377697,10.16950000077486
378,9.6689000017941,0.0,1.57319999858737,11.247099999338388
379,5.148799998685718,0.0,1.2267999984323978,6.378799999132752
380,27.69600000232458,0.0,1.3082999996840954,29.00750000216067
381,4.906300000846386,0.0,1.2548000011593103,6.164599999785423
382,8.638699999079108,0.0,1.2562000025063753,9.898999998345971
383,4.551400002092123,0.0,1.1326999980956316,5.685900000855327
384,13.533500000834465,0.0,1.2552000023424625,14.79340000078082
385,4.520500000566244,0.0,1.3156999982893467,5.839299999177456
386,8.48789999820292,0.0,1.3465999998152256,9.838899999856949
387,4.863800000399351,0.0,1.3208000008016825,6.1882000006735325
388,19.753499999642372,0.0,2.322699999436736,22.084400000050664
389,5.32660000026226,0.0,1.3555999994277954,6.685699999332428
390,9.189600000157952,0.0,1.2756999991834164,10.470099998638034
391,4.851199999451637,0.0,1.773700000718236,6.628499999642372
392,10.75929999910295,0.0,1.8801999986171722,12.645499998703599
393,9.72069999948144,0.0,1.5456000007689,11.27140000090003
394,8.591000000014901,0.0,1.4070000015199184,10.0033999979496
395,23.52989999949932,0.0,1.5838000010699034,25.11959999985993
396,5.084800001233816,0.0,1.5475999992340803,6.636900000274181
397,8.373500000685453,0.0,1.5065000001341105,9.884900001809001
398,9.273499999195337,0.0,1.5304000005126,10.809799998998642
399,77.69780000112951,0.0,1.5075000021606684,79.21079999953508
400,5.405899999663234,0.0,1.3524999991059303,6.762099999934435
401,8.424599999561906,0.0,1.4429999999701977,9.872300000861287
402,5.598000001162291,0.0,1.3656999990344048,6.968400001525879
403,19.349500000476837,0.0,1.4204000011086464,20.77479999884963
404,4.756799999624491,0.0,1.3275000005960464,6.089299999177456
405,14.591199999675155,0.0,1.7513999994844198,16.349499998614192
406,5.562500001862645,0.0,1.5692999996244907,7.137700000777841
407,36.91490000113845,0.0,1.3510999996215105,38.27150000073016
408,5.495599998161197,0.0,1.3988000005483627,6.898499999195337
409,9.063100000843406,0.0,1.7295999974012375,10.798000000417233
410,5.256299998611212,0.0,1.4702000003308058,6.729799998924136
411,10.039099998772144,0.0,1.4142000004649162,11.457899997010827
412,9.32490000128746,0.0,1.4641000013798475,10.793700000271201
413,5.076599998399615,0.0,1.5829000007361174,6.6632000003010035
414,29.21309999935329,0.0,1.3935000002384186,30.61229999922216
415,5.051500000059605,0.0,1.456700000911951,6.511600000783801
416,8.853799998760223,0.0,1.32010000012815,10.178599998354912
417,4.900399997830391,0.0,1.5219999980181456,6.424699999392033
418,17.009999999776483,0.0,1.4175000004470348,18.432700000703335
419,5.255499999970198,0.0,1.534800000488758,6.79420000128448
420,10.292299998924136,0.0,1.4676999989897013,11.764599999412894
421,5.318299999460578,0.0,1.4028000012040138,6.724600000306964
422,19.445800000801682,0.0,1.6394999995827675,21.09040000103414
423,7.207900000736117,0.0,1.4917000010609627,8.703700000420213
424,10.62609999999404,0.0,1.5428999997675419,12.173700001090765
425,5.429999999701977,0.0,1.4802999999374151,6.9132000003010035
426,10.756099998950958,0.0,1.5614999998360872,12.322399999946356
427,9.937999999150634,0.0,1.495999999344349,11.440099999308586
428,9.928699998185039,0.0,1.6326999999582767,11.56619999743998
429,49.24540000036359,0.0,2.1731000002473593,51.42530000023544
430,11.725899999961257,0.0,1.682099999859929,13.413200000301003
431,8.079800000414252,0.0,1.5519000012427568,9.637000000104308
432,12.902099998667836,0.0,1.7589999977499247,14.667399998754263
433,6.475300000980496,0.0,1.4087000004947186,7.888199999928474
434,14.081800000742078,0.0,1.4826999995857477,15.56980000063777
435,4.924499999731779,0.0,1.4534000009298325,6.382000001147389
436,8.91389999911189,0.0,1.3630999997258186,10.28179999999702
437,4.912200000137091,0.0,1.3363000005483627,6.251400001347065
438,19.028899999335408,0.0,1.4646000005304813,20.49910000152886
439,9.072200000286102,0.0,1.3886999990791082,10.46510000154376
440,4.90059999935329,0.0,1.3003000020980835,6.20409999974072
441,10.633399998769164,0.0,1.4064999986439943,12.045299999415874
442,4.575500000268221,0.0,1.3350999988615513,5.913399999961257
443,13.211900001391768,0.0,1.5641999989748,14.780799999833107
444,4.592500001192093,0.0,1.4395000021904707,6.034900000318885
445,8.121600000187755,0.0,1.4254999998956919,9.551099998876452
446,7.588500000536442,0.0,1.4417000003159046,9.033700000494719
447,18.65840000100434,0.0,1.3832000009715557,20.046600000932813
448,8.798899998888373,0.0,1.4482999984174967,10.251299997791648
