frame,track_id,x1,y1,x2,y2,conf,cls
11,10,1173.4497626130558,94.71381828725852,1233.8149621653197,138.2879688523442,0.4580078125,2
11,11,1387.6043989796196,28.645270198192236,1404.5703413874337,50.68302779333382,0.0,2
11,12,1767.6174564621886,518.2526085997695,1883.1998282920729,623.1350165394551,0.0,2
11,13,1550.3632806360567,22.853076760659043,1581.6367193639435,56.43140843690308,0.447509765625,1
11,14,1527.227483710384,748.8393424023337,1660.750741039621,875.4402606118052,0.0,2
11,15,1282.342439041403,504.54043180625246,1303.6575609585973,562.7425908375135,0.0,2
11,16,1103.4444940261858,131.6821444262663,1164.8080636392342,169.14196823809948,0.294921875,2
11,18,1469.264849874107,8.807822206959852,1491.2464994024522,31.736052841519953,0.63330078125,1
11,20,1288.0390971635704,500.9303066182975,1310.3786265116992,530.433505459688,0.29248046875,2
11,24,981.5957872512975,123.97416161034681,1032.912702198181,166.39301162342662,0.43408203125,2
12,1,1232.2662649633094,533.3183211277143,1306.6415850115136,629.2721919762284,0.77197265625,2
12,2,666.6466998637977,312.4788346075445,726.1188732472175,376.4883811495526,0.71240234375,2
12,3,1034.5382931207266,194.9510609984298,1064.0450100710473,240.80972137138735,0.68408203125,2
12,4,834.8665328539848,278.0281513674849,903.8664663162976,340.1710025996932,0.81396484375,2
12,5,1765.1826172192511,487.04118349964114,1909.8788360655465,624.3762702848417,0.5390625,2
12,6,1509.51754476868,27.648688435137444,1524.039021605766,53.0400484068398,0.5546875,2
12,7,1338.0386584434118,53.817168786897135,1355.801726485577,80.81593659386635,0.52734375,2
12,8,1573.5484795654577,63.096236552506795,1597.4515204345423,103.81135566310539,0.56591796875,2
12,9,1033.70669858403,257.9767622732596,1288.3918767127832,316.45622162202227,0.36572265625,1
12,10,1173.4891231319195,94.79979879680951,1233.2592726477942,138.10852500828094,0.486328125,2
12,11,1387.6822785490308,28.573390422510855,1404.5953430125821,50.542463054108836,0.0,2
12,12,1765.752213133481,517.2139143721148,1882.6291365402822,623.5710029623306,0.2705078125,2
12,13,1550.2739863100412,22.56677979332253,1581.7260136899588,56.49390665051006,0.43017578125,1
12,14,1521.3542696557943,752.1691458388166,1654.38890948044,878.3068262977674,0.0,2
12,15,1297.0381790287317,505.4929505113398,1324.7555731463094,580.3889537930522,0.2666015625,2
12,16,1102.6990486298223,131.10818132654364,1165.3768369213435,169.38459076693937,0.361083984375,2
12,18,1468.1485713841303,9.063377433261733,1490.0266831833255,31.6964921399014,0.61865234375,1
12,20,1288.978613663065,500.40623286237184,1310.6957932432504,529.0874952650086,0.0,2
12,24,981.1353859738946,124.44402157161386,1032.4013964957646,166.69254234686838,0.4765625,2
13,1,1231.1620156167426,531.6790973314033,1306.2358162867408,628.5963938337834,0.7607421875,2
13,2,661.5634894528476,314.12595930050253,720.0340773347534,377.94551421358,0.7431640625,2
13,3,1032.0902400509908,193.58851888603834,1062.6670306337103,241.704408328146,0.6689453125,2
13,4,829.40383944608,278.21526773944856,898.805832482824,341.5373308006996,0.7705078125,2
13,5,1765.3512610542207,487.277282882334,1909.7640008597741,624.6334563339421,0.5380859375,2
13,6,1509.2321779267124,26.977968343151435,1523.944316172029,52.41955811978107,0.546875,2
13,7,1337.9265270099277,54.20275900525896,1355.9140824217823,81.54805278339667,0.48828125,2
13,8,1573.582084772484,63.17056342823145,1597.417915227516,103.73893836892759,0.56591796875,2
13,9,1033.0719816651474,258.0160382571323,1287.0231898881498,316.23233457216253,0.42431640625,1
13,10,1169.891087273563,96.47682646614118,1230.616897062034,140.55886169020246,0.474609375,2
13,11,1387.7601581175652,28.501510646829466,1404.620344638608,50.40189831488385,0.0,2
13,12,1765.7313003582206,517.042935412815,1882.546584128806,623.6140643733592,0.267333984375,2
13,13,1550.2823286078399,22.45928174151154,1581.71767139216,56.517536560011614,0.447509765625,1
13,14,1515.4810554152218,755.4989492752994,1648.0270781072418,881.1733919837295,0.0,2
13,15,1298.6104898564113,505.3331258891506,1326.4330381976754,580.5132646862655,0.0,2
13,16,1102.6047313564063,130.89660144869066,1165.4057623663607,169.22851955995074,0.34326171875,2
13,18,1466.7029952265484,11.062493001479984,1487.6453696511596,32.696371073775175,0.259765625,1
13,20,1289.9181305163636,499.8821591064461,1311.0129596209981,527.741485070329,0.0,2
13,24,981.0572751815126,125.24890199281593,1032.1251963171794,167.17606286461842,0.462890625,2
14,1,1230.6874534446513,531.0702417651745,1306.004747244479,628.3603779765821,0.75927734375,2
14,2,660.1235735935888,314.94104201589005,717.5588545365566,378.44070495956026,0.7431640625,2
14,3,1031.3112208646141,193.06831132148645,1062.0606173339331,242.02807456612825,0.6689453125,2
14,4,827.7934905144431,278.2592701323113,896.8103431733566,342.0090400337288,0.76904296875,2
14,5,1765.499329643516,487.37390070674337,1909.6250821259105,624.7289307463877,0.54296875,2
14,6,1509.095256159453,26.733026061046072,1523.940104563096,52.13366422992402,0.544921875,2
14,7,1337.8665715531363,54.312995228662835,1355.985333380953,81.8749052261484,0.48828125,2
14,8,1573.5893272888065,63.19681893548422,1597.4106727111932,103.71044448225817,0.56591796875,2
14,9,1032.7087942640153,258.1528711669153,1286.6299092640822,316.27408684467764,0.42333984375,1
14,10,1168.6525066527252,97.1102267522206,1229.5172479933797,141.35321949794363,0.474609375,2
14,11,1387.8380376852224,28.429630871148085,1404.6453462655104,50.26133357565888,0.0,2
14,12,1765.807161196953,516.7370103887463,1882.4338662672433,623.3793907523997,0.267333984375,2
14,13,1550.3242466030058,22.418918178643597,1581.675753396994,56.526571823253434,0.447509765625,1
14,14,1509.6078409886666,758.8287527117824,1641.6652469200264,884.0399576696918,0.0,2
14,15,1300.182800677277,505.1733012669614,1328.1105032558544,580.6375755794787,0.0,2
14,16,1102.5683184463285,130.82288765572082,1165.4190775575155,169.1669084696712,0.34326171875,2
14,18,1466.2106245747111,11.763838429351788,1486.8480942988606,33.05386976219533,0.260498046875,1
14,20,1290.8576477234656,499.35808535052047,1311.3301256449415,526.3954748756494,0.0,2
14,24,980.9619430981385,125.5172189638864,1032.0913597545,167.3328752665623,0.462890625,2
15,1,1231.7283658825822,530.3623874636535,1306.5796599801317,626.8014153350939,0.763671875,2
15,2,656.8983529849227,316.8092786495484,713.1762003882571,380.06704958603984,0.75048828125,2
15,3,1029.545878438747,195.05706896308777,1059.4877788904334,242.61713392779265,0.732421875,2
15,4,822.5859668515104,278.98565130080215,891.1685681760518,343.37550821610955,0.7646484375,2
15,5,1765.4067329495672,486.91870194783525,1909.7112574285927,624.7626991002655,0.5546875,2
15,6,1509.048585148432,26.49398248641113,1523.9367009399143,51.69431353246365,0.56396484375,2
15,7,1337.2259802265817,54.53324987454494,1355.6552133710175,82.41587564233753,0.453369140625,2
15,8,1573.5868180588695,63.32953626800108,1597.4131819411305,103.82375888888367,0.56201171875,2
15,9,1033.431293869856,258.07648792183966,1286.6268234247111,315.9165972747656,0.5302734375,1
15,10,1171.9843397644156,95.86823725403376,1231.2509514981791,139.05034133444605,0.4609375,2
15,11,1381.5660849866624,34.1981509051026,1398.1852106765032,55.21280314140493,0.2705078125,2
15,12,1765.9047559224528,517.1306325700133,1882.3075070942095,623.7874942541661,0.2666015625,2
15,13,1550.3264855413959,22.217867220394016,1581.6735144586041,56.46782121047863,0.46875,1
15,14,1503.7346263761283,762.1585561482652,1635.303415918794,886.9065233556539,0.0,2
15,15,1297.4856398290146,501.67686603272665,1323.629729319003,571.81497391069,0.271240234375,2
15,16,1102.5535270225844,130.9255539902372,1165.42696844649,169.26662174665142,0.414794921875,2
15,18,1464.749201309608,10.688656021987795,1485.8868252922944,32.402415523554794,0.38671875,1
15,20,1291.7971652843717,498.83401159459476,1311.6472913150817,525.0494646809698,0.0,2
15,24,982.6951855956099,126.62063040552187,1032.3650398452696,166.732816830275,0.43408203125,2
16,1,1233.4819582295895,529.1185158197297,1309.3309003356903,626.2328762226116,0.74169921875,2
16,2,653.0623301680082,318.4520604189062,707.9945847660568,381.62331194113835,0.740234375,2
16,3,1026.9242565138352,195.58583463573714,1056.5689821115548,243.06522507947543,0.72802734375,2
16,4,817.7045055399624,279.2355748844073,886.3630558477079,345.0850377413738,0.68408203125,2
16,5,1765.4635997884382,486.75238008011945,1909.6436197840296,624.7732001339889,0.5546875,2
16,6,1509.004331802247,26.47583518850424,1523.9654317709428,51.54071073201216,0.56591796875,2
16,7,1336.333378675864,54.61113891831205,1355.204193223768,82.8538026565214,0.385009765625,2
16,8,1573.5810124533436,63.377601174881086,1597.4189875466566,103.8657374102709,0.56396484375,2
16,9,1033.0591765370564,258.04487606233744,1286.2759995564438,315.7838522680164,0.486328125,1
16,10,1173.2275183753657,95.2719313401444,1231.9520147604696,138.1682727827939,0.454345703125,2
16,11,1381.1547180109012,34.59373191373672,1397.6721584741886,55.47980062866245,0.0,2
16,12,1765.918072067362,516.8839431285929,1882.633392016864,623.8272114611522,0.0,2
16,13,1550.315782550672,21.95698357247675,1581.684217449328,56.38370424025512,0.47265625,1
16,14,1497.8614115776074,765.4883595847481,1628.9415851035444,889.7730890416161,0.0,2
16,15,1298.6846386254417,501.2185148705191,1324.7475391642552,571.1388045676601,0.0,2
16,16,1102.2843502266192,130.84675174723336,1165.6952404047058,169.55147486884522,0.392333984375,2
16,18,1463.8290393366876,11.180650299933296,1484.6366043788917,32.55534719299271,0.0,1
16,20,1292.7366831990812,498.3099378386691,1311.9644566314175,523.7034544862902,0.0,2
16,24,983.5216466655011,126.7431417938798,1033.3142797129244,166.49399456466577,0.320068359375,2
17,1,1233.966542896945,528.6725814881181,1310.4515575780736,626.041336504415,0.74169921875,2
17,2,652.1679010004036,319.137500468903,705.8129592339684,382.15643862665394,0.73876953125,2
17,3,1026.0598700449127,195.77629004814267,1055.4517746418346,243.21401166503946,0.72802734375,2
17,4,816.4955931708051,279.30780055708397,884.2068599447514,345.69600064796464,0.68408203125,2
17,5,1765.5699835823955,486.6958878938625,1909.5255297211459,624.7750116661476,0.5537109375,2
17,6,1508.962833521548,26.508791402749864,1524.0040522586585,51.46339848410999,0.56396484375,2
17,7,1335.9454808208043,54.57344169609127,1355.09108971356,82.94532684367277,0.385009765625,2
17,8,1573.605954606729,63.45576442283898,1597.3940453932712,103.81841044200868,0.56201171875,2
17,9,1032.7842363447685,258.1555067610053,1286.2832115894241,315.86139551505977,0.48828125,1
17,10,1173.7230272433035,95.05772050003237,1232.1647326238735,137.84813438165494,0.452392578125,2
17,11,1380.743351054484,34.98931292237083,1397.1591062525301,55.74679811591997,0.0,2
17,12,1765.9313882352951,516.6372536871726,1882.9592769164951,623.8669286681383,0.0,2
17,13,1550.350806352646,21.860186042539254,1581.649193647354,56.352244382368326,0.47265625,1
17,14,1491.9881965931036,768.8181630212309,1622.5797544742777,892.6396547275782,0.0,2
17,15,1299.883637431578,500.76016370831155,1325.8653489997985,570.4626352246304,0.0,2
17,16,1102.2040727247702,130.82165399548313,1165.7765652375235,169.65803224460058,0.39599609375,2
17,18,1462.9088774788056,11.672644577878797,1483.3863833504502,32.70827886243063,0.0,1
17,20,1293.6762014675946,497.78586408274344,1312.28162159395,522.3574442916107,0.0,2
17,24,983.6970650538492,126.89557023551593,1033.7570171538061,166.40351642283005,0.320068359375,2
17,29,1291.0041820431936,496.5,1315.9958179568064,514.4779016738842,0.315673828125,2
18,1,1236.4629995003415,527.0399559819257,1313.425519496408,624.5047447209,0.69921875,2
18,2,648.0742164640594,320.33402466007107,702.0960251667094,385.2904110493863,0.78271484375,2
18,3,1024.1395668696946,197.07482078228776,1052.7774837583615,243.49663325513797,0.7138671875,2
18,4,811.141980506257,281.0284148087918,876.8602324549032,346.8650006226391,0.767578125,2
18,5,1764.7823134669263,487.1767440520386,1908.3182768050344,624.7737625485216,0.57373046875,2
18,6,1508.4093403136994,26.029810467311535,1523.5613356557872,50.94619174316881,0.556640625,2
18,7,1333.4613391675637,54.706432529070014,1353.4662767269965,84.25555269150823,0.451416015625,2
18,8,1573.5769217310453,63.29648106849545,1597.4230782689547,103.737421929423,0.57373046875,2
18,9,1032.5576945882485,258.1951068724822,1286.414669493895,315.893182673201,0.46875,1
18,10,1172.9486632969522,96.66806170199716,1231.1917641060638,139.17076266745713,0.405517578125,2
18,11,1380.331984117411,35.384893931004946,1396.6460540115277,56.01379560317749,0.0,2
18,12,1765.7500773770587,514.7934676350436,1884.9751491126074,623.9855088689471,0.318359375,2
18,13,1550.4000133098693,21.826097489058334,1581.599986690131,56.340930430250914,0.46875,1
18,14,1486.114981422617,772.1479664577139,1616.2179240309938,895.5062204135405,0.0,2
18,15,1301.0826362474234,500.301812546104,1326.9831588256327,569.7864658816006,0.0,2
18,16,1101.759580187682,130.07642651276382,1166.2228484429365,169.57318915209026,0.394287109375,2
18,18,1461.9887157359622,12.164638855824299,1482.13616220697,32.86121053186855,0.0,1
18,20,1294.615720089912,497.26179032681773,1312.5987862026786,521.0114340969311,0.0,2
18,24,981.9658200437642,126.16990598796043,1033.6593908653767,166.8744449701403,0.3486328125,2
18,29,1292.9893640072196,495.91738403066586,1316.341099870117,512.6866208057544,0.291015625,2
19,1,1236.3308910286428,529.9167619020262,1308.5909646730397,621.9634051127656,0.60400390625,2
19,2,644.3428224114671,321.9703240392745,698.211415073988,388.14021645155293,0.7646484375,2
19,3,1021.4543407883738,198.18174338554596,1049.853069669985,245.20116789199204,0.6875,2
19,4,807.9683664402172,282.40483867610317,872.5756092466403,348.50008879659424,0.76611328125,2
19,5,1764.686894516605,487.8605569560071,1907.6553797952674,624.7715210279305,0.56787109375,2
19,6,1508.6648995111161,25.608368712747065,1523.9325550607925,50.5134870553956,0.53515625,2
19,7,1332.1412510286664,55.026041165003654,1352.2776410631627,84.86210941272168,0.5078125,2
19,8,1573.5624049616094,63.29688023008872,1597.4375950383906,103.76852681998308,0.57177734375,2
19,9,1032.3602869486053,258.33221569855624,1286.5821144602307,316.0315443409803,0.486328125,1
19,10,1172.5949963345074,97.3431734646499,1230.8697405535552,139.7393947731826,0.4072265625,2
19,11,1379.9206171996816,35.78047493963906,1396.133001751181,56.28079309043501,0.0,2
19,12,1765.7040631481707,514.4628566243864,1885.3655547003254,624.0106985821537,0.329345703125,2
19,13,1550.4032531564278,21.691972756351692,1581.596746843572,56.33729802986875,0.46875,1
19,14,1480.2417660661474,775.4777698941967,1609.8560937736927,898.3727860995026,0.0,2
19,15,1302.281635072978,499.84346138389645,1328.1009686417578,569.1102965385708,0.0,2
19,16,1102.1644818857562,130.41262684899678,1165.8196546552358,169.41659897776023,0.361083984375,2
19,18,1461.0685541081575,12.6566331337698,1480.885940948452,33.01414220130647,0.0,1
19,20,1295.555239066033,496.7377165708921,1312.9159504576037,519.6654239022515,0.0,2
19,24,980.8718016663748,125.27175611742099,1034.0744497720584,167.1679622428944,0.33984375,2
19,29,1295.9495696161907,495.16002404633184,1318.7275541475053,511.58106171247795,0.259765625,2
20,1,1236.7420862234715,531.0603541131625,1307.1323071844436,621.0295678580378,0.60400390625,2
20,2,643.3712356516454,322.5471883937603,696.5451446632028,389.17782464298006,0.76611328125,2
20,3,1020.6723367406205,198.4580634456205,1048.644149808638,245.69468452883365,0.68408203125,2
20,4,807.3080249437431,282.89929281472604,870.7428864040487,349.0769165872209,0.76611328125,2
20,5,1764.6155458408796,488.12077804839873,1907.4449698127446,624.7691284162954,0.56689453125,2
20,6,1508.7461322151787,25.48958075588918,1524.0922225594043,50.331118504032986,0.533203125,2
20,7,1331.663372524777,55.14527867768824,1351.808504818151,85.07963893931712,0.505859375,2
20,8,1573.5537258549682,63.295855568929895,1597.446274145032,103.77999200701532,0.56982421875,2
20,9,1032.1839201363352,258.3816539973712,1286.7526616358039,316.0851776971274,0.4814453125,1
20,10,1172.408809369579,97.47100476961849,1230.7943645840273,139.82989101783815,0.405517578125,2
20,11,1379.5092503012966,36.176055948273174,1395.6199494714904,56.54779057769253,0.0,2
20,12,1765.6755354389213,514.3512316827083,1885.5097654283327,624.0190521544469,0.3310546875,2
20,13,1550.438857922608,21.64379708419649,1581.5611420773923,56.3365175803753,0.47265625,1
20,14,1474.368550523695,778.8075733306796,1603.4942637023744,901.2393517854648,0.0,2
20,15,1303.4806339082413,499.38511022168893,1329.2187784481735,568.434127195541,0.0,2
20,16,1102.3304459210904,130.4266098863868,1165.6556513833107,169.23051040001212,0.375732421875,2
20,18,1460.1483925953912,13.148627411715301,1479.635719574895,33.16707387074439,0.0,1
20,20,1296.4947583959577,496.21364281496636,1313.2331143587246,518.3194137075719,0.0,2
20,24,980.4544604241263,124.92424709923884,1034.2287674337722,167.27385192630015,0.34521484375,2
20,29,1296.2408311612833,494.94254201761817,1318.8867498188538,511.2828374901716,0.2568359375,2
21,1,1241.6278441183738,525.6740737805642,1315.949618657099,620.4699821235586,0.6689453125,2
21,2,641.146352779588,324.682001418275,693.1349654970002,390.9881385440535,0.77978515625,2
21,3,1019.4062796254707,198.05230618833764,1047.3055845291287,245.85800478661466,0.6689453125,2
21,4,804.6798159289596,284.2911524569837,866.8463421357326,350.4841473725907,0.73583984375,2
21,5,1764.6956161805738,488.21811608843376,1907.2653151257027,624.7669207022843,0.544921875,2
21,6,1508.795198185575,25.422882053019713,1524.1365040473067,50.05655530518647,0.509765625,2
21,7,1331.124696515424,55.0320507674729,1351.040919081958,84.89989044441182,0.552734375,2
21,8,1573.610454987975,63.48049731157036,1597.389545012025,103.72194250595015,0.56787109375,2
21,9,1032.0247426688397,258.14950354639797,1286.9145726708819,315.85788768907224,0.43505859375,1
21,10,1169.3506700259484,97.516187803979,1228.7732561447233,140.8589243564022,0.39697265625,2
21,11,1379.6686979848366,32.592481410795386,1396.6962716402784,53.900893449817914,0.26806640625,2
21,12,1765.8814865193174,514.8169146812265,1885.3310786919956,624.0206467299631,0.352294921875,2
21,13,1550.6269561995775,21.99950280598936,1581.3730438004222,56.336782291240176,0.478515625,1
21,14,1468.4953347952599,782.1373767671624,1597.132433817039,904.1059174714269,0.0,2
21,15,1304.679632753214,498.92675905948136,1330.3365882448804,567.7579578525113,0.0,2
21,16,1101.36421759299,129.56909120295603,1165.6320996856223,169.15987123390903,0.390380859375,2
21,18,1459.2282311976635,13.640621689660803,1478.3854980862993,33.32000554018231,0.0,1
21,20,1297.4342780796862,495.6895690590407,1313.550277906042,516.9734035128924,0.0,2
21,24,980.1413591745405,124.91049474184493,1033.447967581866,166.81318167815886,0.2744140625,2
21,29,1297.4182151906878,494.6037423615362,1319.4849066989757,510.5260931571056,0.0,2
21,30,1335.0502597492793,54.51058264099898,1355.9497402507207,82.82079160386516,0.338134765625,2
22,1,1244.5661989776572,526.4383066100019,1317.9124077018462,619.0545784261138,0.7431640625,2
22,2,638.2251029904646,325.4443006958754,689.7420149534154,392.110325499307,0.77734375,2
22,3,1018.2344264105154,198.86898205380362,1045.632497446852,246.3908847173701,0.6875,2
22,4,799.4323092766374,284.2969936498814,862.0347325114038,352.45646016917283,0.7646484375,2
22,5,1764.7705446702341,488.7498000935044,1907.159588009156,625.26136443349,0.533203125,2
22,6,1508.8341203524792,25.126087392318812,1524.1342746749544,49.74684079783742,0.445556640625,2
22,7,1330.928048322261,54.644821263392146,1350.7756274912351,84.69068050898943,0.5830078125,2
22,8,1573.592224702912,63.486946967003576,1597.407775297088,103.76185825975014,0.57568359375,2
22,9,1031.8805422645992,258.0599989008873,1287.06417548033,315.773097137454,0.39794921875,1
22,10,1168.2247458971283,97.2845234291999,1228.0045932120897,141.1187441817545,0.393310546875,2
22,11,1378.8451576635885,31.986629247884302,1396.3561499755156,53.84218274384366,0.306640625,2
22,12,1766.157509662274,515.5026993641989,1885.0484100082392,624.0196431206618,0.33642578125,2
22,13,1550.666423125498,22.01281306910923,1581.333576874502,56.33743483617657,0.462890625,1
22,14,1462.6221188808418,785.4671802036454,1590.7706041176866,906.9724831573892,0.0,2
22,15,1305.8786316078958,498.46840789727383,1331.4543980318783,567.0817885094814,0.0,2
22,16,1100.6237429697703,128.88351979482712,1165.0210575876845,168.64242227348797,0.405517578125,2
22,18,1458.3080699149743,14.132615967606304,1477.1352764826652,33.47293720962023,0.0,1
22,20,1298.3737981172185,495.165495303115,1313.8674410995557,515.6273933182129,0.0,2
22,24,980.08125312276,124.95766093531702,1033.4256162029856,166.89001566302696,0.0,2
22,29,1298.5955992175113,494.26494270545425,1320.0830635816783,509.76934882403964,0.0,2
22,30,1334.3861323327183,54.072334786900086,1355.4677231621426,82.55732384514059,0.318359375,2
23,1,1245.4442087373009,526.7825478720298,1318.7790338857988,618.5496807096789,0.7431640625,2
23,2,637.3227594674898,325.56141334142836,688.4990496486485,392.7259946532093,0.77587890625,2
23,3,1017.9428213337749,199.16738101401558,1044.9679422694364,246.57071624180878,0.6875,2
23,4,797.8692368046922,284.27734226958614,860.0385565615886,353.41026161965766,0.7646484375,2
23,5,1764.8394094978821,488.9480996131365,1907.0854442219938,625.4462132281285,0.5283203125,2
23,6,1508.8404197320665,24.99168509884979,1524.1425791506545,49.672825200918524,0.449462890625,2
23,7,1330.8890328187867,54.43217963512083,1350.6743039518533,84.65928751684729,0.5908203125,2
23,8,1573.549007761393,63.42580555052038,1597.450992238607,103.83876792338913,0.57763671875,2
23,9,1032.3162789201742,258.0253099108397,1287.6269500272558,315.74271724406276,0.400634765625,1
23,10,1167.818763402067,97.07008637493928,1227.7068146001436,141.2129462464076,0.392333984375,2
23,11,1378.5531155912158,31.780593568360885,1396.2499548745488,53.82222131621447,0.29736328125,2
23,12,1766.2123389614785,515.7723371594868,1884.9758259195592,624.0178242875968,0.33642578125,2
23,13,1550.6756502053295,21.95658664810454,1581.3243497946705,56.33809411499157,0.45703125,1
23,14,1456.7489027804409,788.7969836401282,1584.408774604317,909.8390488433513,0.0,2
23,15,1307.0776304722867,498.0100567350663,1332.572207809167,566.4056191664516,0.0,2
23,16,1100.215242832271,128.38224970214435,1164.9167295884947,168.44450914027448,0.4072265625,2
23,18,1457.3879087473238,14.624610245551805,1475.8850547639925,33.625868879058146,0.0,1
23,20,1299.3133185085544,494.64142154718934,1314.1846039392651,514.2813831235333,0.0,2
23,24,980.0211470619817,125.00482712878912,1033.403264833103,166.96684964789506,0.0,2
23,29,1299.772983241754,493.9261430493723,1320.681220466962,509.0126044909736,0.0,2
23,30,1334.079079239969,54.00419696121102,1355.4086505516636,82.75337103971052,0.3115234375,2
23,32,1583.3018885028882,738.7611399420371,1644.74267126526,855.6274606375919,0.47265625,2
23,33,1177.411474826387,94.31096280850579,1231.588525173613,137.3946294372171,0.448486328125,2
24,1,1246.900284641959,519.4362546343989,1324.8475845681787,616.8968977234565,0.7373046875,2
24,2,631.9787313364678,327.03655461945664,682.9305258862934,395.3671610477166,0.689453125,2
24,3,1015.0610811146355,198.27532735626573,1042.6517087112454,247.11285170817706,0.71240234375,2
24,4,793.6939111791586,285.46478067406304,854.3559864344621,354.7088609948089,0.7744140625,2
24,5,1763.502698589575,489.51515462778286,1904.4570049423764,625.0166315673406,0.5390625,2
24,6,1508.6826415337998,24.700804054769073,1524.3065135189997,49.77978670193971,0.47265625,2
24,7,1330.8378865289137,54.77807060552719,1350.7067752954306,85.18781755245855,0.642578125,2
24,8,1573.4682547886193,63.15369134866444,1597.5317452113807,103.86744171539524,0.57958984375,2
24,9,1031.4107578573291,257.88767022909406,1287.9189228850942,315.85701219805475,0.3251953125,1
24,10,1167.403435734375,97.0819934816235,1227.4620465182338,141.3505887422133,0.0,2
24,11,1378.3547100093,31.149251775360042,1396.3254241149903,54.1225229445035,0.420654296875,2
24,12,1765.656307746563,516.8718960007972,1883.5286929087029,624.0159231159429,0.394287109375,2
24,13,1550.6265877879907,21.81225555830867,1581.3734122120095,56.400667495254474,0.414794921875,1
24,14,1450.8756864940572,792.1267870766111,1578.0469452769303,912.7056145293135,0.0,2
24,15,1308.2766293463865,497.55170557285874,1333.6900175767462,565.7294498234219,0.0,2
24,16,1100.0202163119097,128.0778488941621,1164.926456299553,168.49477991208602,0.405517578125,2
24,18,1444.847023316418,11.193413429968018,1467.1756707116826,34.663269936330025,0.390380859375,1
24,20,1300.2528392536942,494.1173477912636,1314.5017664251714,512.9353729288537,0.0,2
24,24,980.4013589199512,125.37846001712184,1032.6510110826725,166.26569552897746,0.394287109375,2
24,29,1300.9503672634155,493.5873433932903,1321.2793773548262,508.25586015790765,0.0,2
24,30,1333.8445563174641,53.85026616284928,1355.2523817440795,82.70491519800187,0.0,2
24,32,1589.502872019137,738.7829527741817,1647.9387929708164,848.4051290640814,0.640625,2
24,33,1177.2160341938238,94.0223461373348,1231.7839658061764,137.43760294085143,0.462890625,2
24,34,1507.9137702065568,20.988210529789008,1522.0862297934434,48.31380214023489,0.444580078125,2
25,1,1244.6699232905273,503.639366015169,1333.673285029726,616.3047307739586,0.7705078125,2
25,2,629.3016211094086,328.29216771439786,679.7180079221753,397.30156722981826,0.716796875,2
25,3,1014.1869075716598,199.64413317756583,1041.6567348979224,248.035661314541,0.68603515625,2
25,4,790.710755101646,287.3699727135274,849.9301958428578,356.6339930520189,0.77880859375,2
25,5,1763.067692521713,489.72457979758804,1903.4025851180984,624.8509893121452,0.529296875,2
25,6,1508.6070215143818,24.41345010884919,1524.384923127657,49.88997221395684,0.478515625,2
